(1),(2),(3a),(3b),(4),(5),(6),(7a),(7b),(8),(9a),(9b),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19 ADR),(19 RID),(20),(1) 
3398,"ORGANISK METALLFORBINDELSE, FLYTENDE, REAGERER MED VANN",4.3,W1,II,4.3,274,500 ml,E2,P001 IBC01,,MP15,T7,"TP2
TP7
TP36
TP41",L4DH,"TU14
TE21
TM2",AT,"0
(D/E)",V1,,CV23,,CE7,323,3398
3398,"ORGANISK METALLFORBINDELSE, FLYTENDE, REAGERER MED VANN",4.3,W1,III,4.3,274,1 L,E1,P001 IBC02,,MP15,T7,"TP2
TP7
TP36
TP41",L4DH,"TU14
TE21
TM2",AT,"0
(E)",V1,,CV23,,CE8,323,3398
3399,"ORGANISK METALLFORBINDELSE, FLYTENDE, REAGERER MED VANN, BRANNFARLIG",4.3,WF1,I,"4.3
+3",274,0,E0,P402,,MP2,T13,"TP2
TP7
TP36
TP41",L10DH,"TU4
TU14
TU22
 TU38
TE21
 TE22
TM2",FL,"0
(B/E)",V1,,CV23,"S2
S20",,X323,3399
3399,"ORGANISK METALLFORBINDELSE, FLYTENDE, REAGERER MED VANN, BRANNFARLIG",4.3,WF1,II,"4.3
+3",274,500 ml,E2,P001 IBC01,,MP15,T7,"TP2
TP7
TP36
TP41",L4DH,"TU4
TU14
TU22
TE21
TM2",FL,"0
(D/E)",V1,,CV23,S2,CE7,323,3399
3399,"ORGANISK METALLFORBINDELSE, FLYTENDE, REAGERER MED VANN, BRANNFARLIG",4.3,WF1,III,"4.3
+3",274,1 L,E1,P001 IBC02 R001,,MP15,T7,"TP2
TP7
TP36
TP41",L4DH,"TU14
TE21
TM2",FL,"0
(E)",V1,,CV23,S2,CE8,323,3399
3400,"ORGANISK METALLFORBINDELSE, I FAST FORM, SELVOPPHETENDE",4.2,S5,II,4.2,274,500 g,E2,P410 IBC06,,MP14,T3,"TP33
TP36",SGAN L4BN,,AT,"2
(D/E)",V1,,,,CE10,40,3400
3400,"ORGANISK METALLFORBINDELSE, I FAST FORM, SELVOPPHETENDE",4.2,S5,III,4.2,274,1 kg,E1,P002 IBC08,,MP14,T1,"TP33
TP36",SGAN L4BN,,AT,"3
(E)",V1,,,,CE11,40,3400
3401,"ALKALIMETALLAMALGAM, I FAST FORM",4.3,W2,I,4.3,"182
  
",0,E0,P403,,MP2,T9,"TP7
TP33",L10BN(+),"TU1
TE5
TT3
TM2",AT,"1
(B/E)",V1,,CV23,S20,,X423,3401
3402,"JORDALKALIMETALLAMALGAM, I FAST FORM",4.3,W2,I,4.3,"183
506",0,E0,P403,,MP2,T9,"TP7
TP33",L10BN(+),"TU1
TE5
TT3
TM2",AT,"1
(B/E)",V1,,CV23,S20,,X423,3402
3403,"KALIUMMETALLEGERINGER, i FAST FORM",4.3,W2,I,4.3,,0,E0,P403,,MP2,T9,"TP7
TP33",L10BN(+),"TU1
TE5
TT3
TM2",AT,"1
(B/E)",V1,,CV23,S20,,X423,3403
3404,"KALIUMNATRIUMLEGERINGER,  I FAST FORM",4.3,W2,I,4.3,,0,E0,P403,,MP2,T9,"TP7
TP33",L10BN(+),"TU1
TE5
TT3
TM2",AT,"1
(B/E)",V1,,CV23,S20,,X423,3404
3405,BARIUMKLORAT LØSNING,5.1,OT1,II,"5.1
+6.1",,1 L,E2,P504 IBC02,,MP2,T4,TP1,L4BN,TU3,AT,"2
(E)",,,"CV24
CV28",,CE6,56,3405
3405,BARIUMKLORAT LØSNING,5.1,OT1,III,"5.1
+6.1",,5 L,E1,P001 IBC02,,MP2,T4,TP1,LGBV,TU3,AT,"3
(E)",,,"CV24
CV28",,CE8,56,3405
3406,BARIUMPERKLORAT LØSNING,5.1,OT1,II,"5.1
+6.1",,1 L,E2,P504 IBC02,,MP2,T4,TP1,L4BN,TU3,AT,"2
(E)",,,"CV24
CV28",,CE6,56,3406
3406,BARIUMPERKLORAT LØSNING,5.1,OT1,III,"5.1
+6.1",,5 L,E1,P001 IBC02,,MP2,T4,TP1,LGBV,TU3,AT,"3
(E)",,,"CV24
CV28",,CE8,56,3406
3407,"KLORAT OG MAGNESIUMKLORID BLANDING, LØSNING",5.1,O1,II,5.1,,1 L,E2,P504 IBC02,,MP2,T4,TP1,L4BN,TU3,AT,"2
(E)",,,CV24,,CE6,50,3407
3407,"KLORAT OG MAGNESIUMKLORID BLANDING, LØSNING",5.1,O1,III,5.1,,5 L,E1,P504 IBC02,,MP2,T4,TP1,LGBV,TU3,AT,"3
(E)",,,CV24,,CE8,50,3407
3408,BLYPERKLORAT LØSNING,5.1,OT1,II,"5.1
+6.1",,1 L,E2,P504 IBC02,,MP2,T4,TP1,L4BN,TU3,AT,"2
(E)",,,"CV24
CV28",,CE6,56,3408
3408,BLYPERKLORAT LØSNING,5.1,OT1,III,"5.1
+6.1",,5 L,E1,P001 IBC02,,MP2,T4,TP1,LGBV,TU3,AT,"3
(E)",,,"CV24
CV28",,CE8,56,3408
3409,"KLORNITROBENZENER, ­FLYTENDE",6.1,T1,II,6.1,279,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3409
3410,4-KLOR-o-TOLUIDINHYDRO­KLORID LØSNING,6.1,T1,III,6.1,,5 L,E1,P001 IBC03 R001,,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3410
3411,beta-NAFTYLAMIN LØSNING,6.1,T1,II,6.1,,100 ml,E4,P001 IBC02,,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3411
3411,beta-NAFTYLAMIN LØSNING,6.1,T1,III,6.1,,5 L,E1,P001 IBC02,,MP19,T7,TP2,L4BH,"TU15
TE19",AT,"2
(E)",,,"CV13
CV28
CV31",S9,CE8,60,3411
3412,MAURSYRE med ikke mindre enn 10 masseprosent og ikke mer enn 85 masseprosent syre,8,C3,II,8,,1 L,E2,P001 IBC02,,MP15,T7,TP2,L4BN,,AT,"2
(E)",,,,"
",CE6,80,3412
3412,MAURSYRE med ikke mindre enn 5 masseprosent og ikke mer enn 10 masseprosent syre,8,C3,III,8,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,3412
3413,KALIUMCYANID LØSNING,6.1,T4,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,"TP2
TP28",L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3413
3413,KALIUMCYANID LØSNING,6.1,T4,I,6.1,,0,E5,P001,,MP8 MP17,T14,TP2,L10CH,"TU14
TU15
TE19
 TU38
TE21
 TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13 
CV28
CV31","S9
S14",,66,3413
3413,KALIUMCYANID LØSNING,6.1,T4,II,6.1,,100 ml,E4,P001 IBC02,,MP15,T11,"TP2
TP27",L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3413
3414,NATRIUMCYANID LØSNING,6.1,T4,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,"TP2
TP28",L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3414
3414,NATRIUMCYANID LØSNING,6.1,T4,I,6.1,,0,E5,P001,,MP8 MP17,T14,TP2,L10CH,"TU14
TU15
TE19
 TU38
TE21
 TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3414
3414,NATRIUMCYANID LØSNING,6.1,T4,II,6.1,,100 ml,E4,P001 IBC02,,MP15,T11,"TP2
TP27",L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3414
3415,NATRIUMFLUORID LØSNING,6.1,T4,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3415
3416,"KLORACETOFENON, FLYTENDE",6.1,T1,II,6.1,,0,E0,P001 IBC02,,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3416
3417,XYLYLBROMID I FAST FORM,6.1,T2,II,6.1,,0,E4,P002 IBC08,"
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3417
3418,"2,4-TOLUENDIAMIN LØSNING",6.1,T1,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3418
3419,"BORTRIFLUORIDEDDIKSYRE­KOMPLEKS, I FAST FORM",8,C4,II,8,,1 kg,E2,P002 IBC08,"
B4",MP10,T3,TP33,SGAN L4BN,,AT,"2
(E)",V11,,,,CE10,80,3419
3420,"BORTRIFLUORIDPROPIONSYREKOMPLEKS, I FAST FORM",8,C4,II,8,,1 kg,E2,P002 IBC08,"
B4",MP10,T3,TP33,SGAN L4BN,,AT,"2
(E)",V11,,,,CE10,80,3420
3421,KALIUMHYDROGENDIFLUORID LØSNING,8,CT1,III,"8
+6.1",,5 L,E1,P001 IBC03 R001,,MP19,T4,TP1,L4DH,"TU14
TE21",AT,"3
(E)",V12,,"CV13
CV28",,CE8,86,3421
3421,KALIUMHYDROGENDIFLUORID LØSNING,8,CT1,II,"8
+6.1",,1 L,E2,P001 IBC02,,MP15,T7,TP2,L4DH,"TU14
TE21
TE17",AT,"2
(E)",,,"CV13
CV28",,CE6,86,3421
3422,KALIUMFLUORID LØSNING,6.1,T4,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3422
3423,"TETRAMETYLAMMONIUM-  HYDROKSID, I FAST FORM",6.1,TC2,I,"6.1
+8",279,0,E5,P002 IBC99,,MP18,T6,TP33,"S10AH
L10CH","TU14
TU15
TU38
TE19
TE21
TE22",AT,"1
(C/E)",V11,,"CV1
CV13
CV28","S9
S14",,668,3423
3424,AMMONIUMDINITRO-o-KRESOLAT LØSNING,6.1,T1,II,6.1,,100 ml,E4,P001 IBC02,,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3424
3424,AMMONIUMDINITRO-o-KRESOLAT LØSNING,6.1,T1,III,6.1,,5 L,E1,P001 IBC02,,MP19,T7,TP2,L4BH,"TU15
TE19",AT,"2
(E)",,,"CV13
CV28
CV31",S9,CE8,60,3424
3425,"BROMEDDIKSYRE, I FAST FORM",8,C4,II,8,,1 kg,E2,P002 IBC08,"
B4",MP10,T3,TP33,SGAN L4BN,,AT,"2
(E)",V11,,,,CE10,80,3425
3426,AKRYLAMID LØSNING,6.1,T1,III,6.1,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3426
3427,"KLORBENZYLKLORIDER, I FAST FORM",6.1,T2,III,6.1,,5 kg,E1,P002 IBC08 LP02 R001,"
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3427
3428,"3-KLOR-4-METYLFENYLISOCYANAT, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,P002 IBC08,"
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3428
3429,"KLORTOLUIDINER, FLYTENDE",6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3429
3430,"XYLENOLER, FLYTENDE",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3430
3431,"NITROBENZOTRIFLUORIDER, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3431
3432,"POLYKLORERTE BIFENYLER, i FAST FORM",9,M2,II,9,305,1 kg,E2,P906 IBC08,"
B4",MP10,T3,TP33,S4AH L4BH,"TU15
  
",AT,"0
(D/E)",V11,"VC1
VC2
AP9","CV1(ADR) CV13  CV28
CV31",S19,CE9,90,3432
3434,"NITROKRESOLER, FLYTENDE",6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3434
3436,"HEKSAFLUOR-ACETONHYDRAT, i FAST FORM",6.1,T2,II,6.1,,500 g,E4,P002 IBC08,"
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3436
3437,"KLORKRESOLER, I FAST FORM
",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19","CE9
",60,3437
3438,"alfa-METYLBENZYLALKOHOL, i FAST FORM",6.1,T2,III,6.1,,5 kg,E1,P002 IBC08 LP02 R001,"
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3438
3439,"NITRILER, FASTE, GIFTIGE, N.O.S.",6.1,T2,I,6.1,274,0,E5,P002 IBC07,,MP18,T6,TP33,S10AH L10CH,"TU14
TU15
 TU38
TE19
TE21
 TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3439
3439,"NITRILER, FASTE, GIFTIGE, N.O.S.",6.1,T2,II,6.1,274,500 g,E4,P002 IBC08,"
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3439
3439,"NITRILER, FASTE, GIFTIGE, N.O.S.",6.1,T2,III,6.1,274,5 kg,E1,P002 IBC08 LP02 R001,"
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3439
3440,"SELENFORBINDELSE, FLYTENDE, N.O.S.",6.1,T4,III,6.1,"563
274",5 L,E1,P001 IBC03 R001,,MP19,T7,TP1  TP28,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,3440
3440,"SELENFORBINDELSE, FLYTENDE, N.O.S.",6.1,T4,II,6.1,"563
274",100 ml,E4,P001 IBC02,,MP15,T11,TP2  TP27,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,3440
3440,"SELENFORBINDELSE, FLYTENDE, N.O.S.",6.1,T4,I,6.1,"563
274",0,E5,P001,,MP8 MP17,T14,"TP2
TP27",L10CH,"TU14
TU15
 TU38
TE19
TE21
 TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13  CV28
CV31","S9
S14",,66,3440
3441,"KLORDINITROBENZENER, I FAST FORM",6.1,T2,II,6.1,279,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3441
3442,"DIKLORANILINER, I FAST FORM",6.1,T2,II,6.1,279,500 g,E4,"P002
IBC08","
B4",MP10,T3,"TP33
","SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3442
3443,"DINITROBENZENER, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3443
3444,"NIKOTINHYDROKLORID, I FAST FORM",6.1,T2,II,6.1,43,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3444
3445,"NIKOTINSULFAT, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3445
3446,"NITROTOLUENER, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3446
3447,"NITROXYLENER, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3447
3448,"TÅREGASSTOFF, I FAST FORM, N.O.S",6.1,T2,I,6.1,274,0,E0,P002,,MP18,T6,TP33,"S10AH
L10CH","TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3448
3448,"TÅREGASSTOFF, I FAST FORM, N.O.S",6.1,T2,II,6.1,274,0,E0,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3448
3449,"BROMBENZYLCYANIDER, I FAST FORM",6.1,T2,I,6.1,138,0,E5,P002,,MP18,T6,TP33,"S10AH
L10CH","TU15
 TU38
TE19
 TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3449
3450,"DIFENYLKLORARSIN, I FAST FORM",6.1,T3,I,6.1,,0,E0,"P002
IBC07","
",MP18,T6,TP33,"S10AH
L10CH","TU15
 TU38
TE19
 TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3450
3451,"TOLUIDINER, I FAST FORM",6.1,T2,II,6.1,279,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3451
3452,"XYLIDINER, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3452
3453,"FOSFORSYRE, I FAST FORM",8,C2,III,8,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,"SGAV
L4BN",,AT,"3
(E)",,"VC1
VC2
AP7",,,CE11,80,3453
3454,"DINITROTOLUENER, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3454
3455,"KRESOLER, I FAST FORM",6.1,TC2,II,"6.1
+8",,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,68,3455
3456,"NITROSYLSVOVELSYRE, I FAST FORM",8,C2,II,8,,1 kg,E2,"P002
IBC08","
B4",MP10,T3,TP33,"SGAN
L4BN",,AT,"2
(E)",V11,,,,"CE10
",X80,3456
3457,"KLORNITROTOLUENER, I FAST FORM",6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3457
3458,"NITROANISOLER, I FAST FORM",6.1,T2,III,6.1,279,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3458
3459,"NITROBROMBENZENER, I FAST FORM",6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3459
3460,"N-ETYLBENZYLTOLUIDINER, I FAST FORM",6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3460
3462,"TOKSINER FRA LEVENDE ORGANISMER, I FAST FORM, N.O.S..",6.1,T2,I,6.1,"210
274",0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH L10CH,"TU15
TE19
TU38
TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3462
3462,"TOKSINER FRA LEVENDE ORGANISMER, I FAST FORM, N.O.S..",6.1,T2,II,6.1,"210
274",500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19","CE9
",60,3462
3462,"TOKSINER FRA LEVENDE ORGANISMER, I FAST FORM, N.O.S..",6.1,T2,III,6.1,"210
274",5 kg,E1,"P002
IBC08
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3462
3463,PROPIONSYRE med ikke mindre enn 90 masseprosent syre,8,CF1,II,"8
+3",,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)",,,,S2,CE6,83,3463
3464,"ORGANISK FOSFORFORBINDELSE, FAST, GIFTIG, N.O.S.",6.1,T2,I,6.1,"43
274",0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3464
3464,"ORGANISK FOSFORFORBINDELSE, FAST, GIFTIG, N.O.S.",6.1,T2,II,6.1,"43
274",500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19","CE9
",60,3464
3464,"ORGANISK FOSFORFORBINDELSE, FAST, GIFTIG, N.O.S.",6.1,T2,III,6.1,"43
274",5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3464
3465,"ORGANISK ARSENFORBINDELSE, I FAST FORM, N.O.S.",6.1,T3,I,6.1,274,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3465
3465,"ORGANISK ARSENFORBINDELSE, I FAST FORM, N.O.S.",6.1,T3,II,6.1,274,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3465
3465,"ORGANISK ARSENFORBINDELSE, I FAST FORM, N.O.S.",6.1,T3,III,6.1,274,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3465
3466,"METALLKARBONYLER, I FAST FORM, N.O.S.",6.1,T3,I,6.1,"274
562",0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3466
3466,"METALLKARBONYLER, I FAST FORM, N.O.S.",6.1,T3,II,6.1,"274
562",500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3466
3466,"METALLKARBONYLER, I FAST FORM, N.O.S.",6.1,T3,III,6.1,"274
562",5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3466
3467,"METALLORGANISK FORBINDELSE, FAST, GIFTIG, N.O.S.",6.1,T3,I,6.1,"274
562",0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH L10CH,"TU14
TU15
TE1
TE19
TE21
TU38
TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,3467
3467,"METALLORGANISK FORBINDELSE, FAST, GIFTIG, N.O.S.",6.1,T3,II,6.1,"274
562",500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE1
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,3467
3467,"METALLORGANISK FORBINDELSE, FAST, GIFTIG, N.O.S.",6.1,T3,III,6.1,"274
562",5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE1
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,3467
3468,HYDROGEN i METALLHYDRID LAGRINGSSYSTEM eller HYDROGEN I METALLHYDRID-LAGRINGSSYSTEM I UTSTYR eller HYDROGEN I METALLHYDRID-LAGRINGSSYSTEM PAKKET MED UTSTYR,2,1F,,"2.1

","321
356",0,E0,P205,,MP9,,,,,,"2
(D)",,,"CV9
CV10
CV36","S2
S20",CE3,23,3468
3469,"MALING, BRANNFARLIG, ETSENDE (inklusive maling, lakk, emaljelakk, beis, sjellakk, ferniss, polermidler, flytende sparkelmasse og flytende grunningslakk) eller
MALINGRELATERT STOFF, BRANNFARLIG, ETSENDE (inklusive malingtynner og malingfjerner)","3

  
","FC

  
",III,"3
+8","163
367","5 L

  
",E1,"P001
IBC03
RC01",,MP19,"T4
  
","TP1
TP29",L4BN,,FL,"3
(D/E)",V12,,,S2,CE4,38,3469
3469,"MALING, BRANNFARLIG, ETSENDE (inklusive maling, lakk, emaljelakk, beis, sjellakk, ferniss, polermidler, flytende sparkelmasse og flytende grunningslakk) eller
MALINGRELATERT STOFF, BRANNFARLIG, ETSENDE (inklusive malingtynner og malingfjerner)","3

  
","FC

  
",II,"3
+8","163
367","1 L

  
",E2,"P001
IBC02",,MP19,"T7
  
","TP2
TP8
TP28",L4BH,"TU14
TE21",FL,"2
(D/E)",,,,"S2
S20",CE7,338,3469
